OrderID,Date,CustomerCity,customerName,ProdName,Quantity,Price,totalSales
1712,2021-01-04,Indianapolis,Delila Dabinett,MICR-564K Drone,2,499.0,998.0
1708,2021-01-04,Toledo,Ned Valentinuzzi,Articulated Robots,1,23.99,23.99
1710,2021-01-04,Brooklyn,Rahel Georgelin,Building Your First Robot,5,24.95,124.75
1707,2021-01-04,Toledo,Serge Shafto,Cartesian Robots,3,12.99,38.97
1715,2021-01-04,Sparks,Andromache Ruvel,Helicopter Drones,5,20.95,104.75
1714,2021-01-04,Albuquerque,Angelita Bernaert,Mapping with Drones,5,49.0,245.0
1706,2021-01-03,Kansas City,Stanleigh Geater,BYOD-400,4,119.0,476.0
1701,2021-01-03,Lawrenceville,Lotti McCuis,Drone Building Essentials,3,13.99,41.97
1702,2021-01-03,Yakima,Derrek Shalloo,BYOR-3000,4,214.0,856.0
1704,2021-01-03,Lawrenceville,Angelico Mytton,RWW-75 Robot,3,883.0,2649.0
1703,2021-01-03,Appleton,Waylin Bernolet,AI for Educators,3,49.95,149.85000000000002
1705,2021-01-03,Boston,Vitoria Kirkhouse,Understanding 3D Printing,3,42.99,128.97
1700,2021-01-02,El Paso,Bryn Shillington,Bsquare Robot Blueprint,3,8.99,26.97
1698,2021-01-02,London,Angelika Purchon,DTE-QFN20 Drone,4,250.0,1000.0
1697,2021-01-02,Pasadena,Maire Staines,GPS Drones,2,19.99,39.98
1699,2021-01-02,Tulsa,Cletis Gentreau,BYOR-1500,1,189.0,189.0
1696,2021-01-01,Killeen,Letitia Geare,DC-304 Drone,2,395.0,790.0
1694,2021-01-01,Boston,Sauveur Tunnow,Delivery Drones,4,14.99,59.96
1695,2021-01-01,Irvine,Carma Threlfall,Multi Rotor Drones,5,24.95,124.75
1693,2020-12-31,Lansing,Arron Cutcliffe,Creature Robot Arms Blueprint,4,12.0,48.0
1691,2020-12-31,Lubbock,Mattie Janicki,DTE-QFN20 Drone,2,250.0,500.0
1688,2020-12-31,Corpus Christi,Aridatha Revett,MICR-564K Drone,3,499.0,1497.0
1690,2020-12-31,Hartford,Willi Ortiger,Delta Robots,4,16.99,67.96
1692,2020-12-31,Jamaica,Gherardo Gerlts,GPS Drones,4,19.99,79.96
1689,2020-12-31,Idaho Falls,Adolphe Volker,SCARA Robots,3,19.5,58.5
1687,2020-12-31,Melbourne,Cobby Kiessel,BYOR-3535,4,225.0,900.0
1685,2020-12-30,Baltimore,Cher Poole,Cat Robot Blueprint,3,4.99,14.97
1686,2020-12-30,Davenport,Carlie Pala,Understanding Artificial Intelligence,3,19.5,58.5
1684,2020-12-30,Shawnee Mission,Hamid Dunford,Cloud Computing,1,29.99,29.99
1683,2020-12-29,Baton Rouge,Jeanelle Rayhill,Sleepy Eye Blueprint,1,11.99,11.99
1681,2020-12-29,North Port,Jackie Johnes,SCARA Robots,2,19.5,39.0
1682,2020-12-29,Gulfport,Cally Roughley,Virtual Reality Basics,5,29.99,149.95
1679,2020-12-28,Atlanta,Jillane Matuska,Bsquare Robot Blueprint,6,8.99,53.94
1675,2020-12-28,Austin,Devlin Nock,BYOD-100,2,54.0,108.0
1680,2020-12-28,Albany,Deina Kainz,BYOD-200,6,58.95,353.70000000000005
1678,2020-12-28,Washington,Jessika Patriche,DX-145 Drone,3,250.0,750.0
1677,2020-12-28,Lawrenceville,Arnuad Kellaway,SCARA Robots,5,19.5,97.5
1676,2020-12-28,Detroit,Marco Buckmaster,Mapping with Drones,5,49.0,245.0
1674,2020-12-27,Washington,Tiena McGarry,DX-145 Drone,5,250.0,1250.0
1673,2020-12-27,Boise,Maud Physick,Understanding 3D Printing,4,42.99,171.96
1672,2020-12-26,Tucson,Gelya Elner,DTI-84 Drone,3,455.0,1365.0
1667,2020-12-25,Norfolk,Gladys O'Donnell,Helicopter Drones,4,20.95,83.8
1670,2020-12-25,Pittsburgh,Renault Savatier,Aerial Security,6,36.99,221.94
1666,2020-12-25,Fort Worth,Hermie Totterdill,Drone Video Techniques,5,37.99,189.95000000000002
1669,2020-12-25,Saint Paul,Angelo Widdup,Robotic Essentials,3,34.99,104.97
1671,2020-12-25,Charleston,Karon Lemasney,Understanding 3D Printing,6,42.99,257.94
1668,2020-12-25,Roanoke,Hasty Fontell,Understanding Drone Regulations,2,27.5,55.0
1663,2020-12-24,Oklahoma City,Julee Rozanski,Delivery Drones,5,14.99,74.95
1665,2020-12-24,Aiken,Daveen Ottey,GPS Drones,6,19.99,119.94
1664,2020-12-24,Cleveland,Lewie Suche,Spherical Robots,3,16.75,50.25
1662,2020-12-24,Fairfax,Lurline Fannin,BYOR-1500,3,189.0,567.0
1660,2020-12-24,Salinas,Portia Kock,BYOR-3535,4,225.0,900.0
1661,2020-12-24,College Station,Elisha Harmstone,Aerial Security,3,36.99,110.97
1658,2020-12-23,Stockton,Em Blackader,Articulated Robots,5,23.99,119.94999999999999
1659,2020-12-23,Omaha,Gwyneth Goodere,Building Your Own Drone,3,24.99,74.97
1655,2020-12-23,Detroit,Hyacinth Slark,Drone Building Essentials,4,13.99,55.96
1656,2020-12-23,Torrance,Wells Grieveson,BYOR-3000,3,214.0,642.0
1657,2020-12-23,Hartford,Morgan Paddell,Industrial 3D Printing,4,49.0,196.0
1648,2020-12-22,Houston,Betteanne Tullis,Creature Robot Arms Blueprint,5,12.0,60.0
1654,2020-12-22,Peoria,Fonzie Casero,Hexacopter Drone Blueprint,3,8.99,26.97
1653,2020-12-22,Cleveland,Renelle Frangello,Panda Robot Blueprint,3,7.99,23.97
1647,2020-12-22,Spokane,Seana Hinge,DX-145 Drone,2,250.0,500.0
1652,2020-12-22,Albany,Ben Yitzhok,BYOR-1500,3,189.0,567.0
1649,2020-12-22,Washington,Darby Hopewell,MICR-23K Robot,6,899.0,5394.0
1646,2020-12-22,Austin,Mia Walkden,Understanding Automation,3,44.95,134.85000000000002
1651,2020-12-22,Harrisburg,Ingram Weddeburn - Scrimgeour,Understanding Automation,3,44.95,134.85000000000002
1650,2020-12-22,Portsmouth,Kailey Quartermain,Virtual Reality Basics,3,29.99,89.97
1642,2020-12-21,Lees Summit,Robin Thaxter,DTI-84 Drone,2,455.0,910.0
1645,2020-12-21,Young America,Karolina Pieter,SCARA Robots,4,19.5,78.0
1643,2020-12-21,Dayton,Julissa Brannan,BYOR-3535,2,225.0,450.0
1644,2020-12-21,Harrisburg,Ingram Weddeburn - Scrimgeour,Understanding 3D Printing,2,42.99,85.98
1638,2020-12-20,Phoenix,Ursola Brigshaw,Sleepy Eye Blueprint,3,11.99,35.97
1641,2020-12-20,San Antonio,Massimo Ells,BYOD-500,3,167.0,501.0
1635,2020-12-20,New Orleans,Tami Antonopoulos,Photograph Drones,5,14.99,74.95
1637,2020-12-20,Bronx,Desmund Grimditch,RQTE-554 Robot,4,684.0,2736.0
1639,2020-12-20,Sparks,Pablo Lupson,RQTE-554 Robot,5,684.0,3420.0
1636,2020-12-20,Birmingham,Llewellyn Fromont,RWW-75 Robot,5,883.0,4415.0
1640,2020-12-20,San Antonio,Silvan Cessford,RXW-9807 Robot,2,599.0,1198.0
1634,2020-12-19,Las Vegas,Tobe Sailor,Understanding Raspberry PI,3,28.99,86.97
1629,2020-12-18,Lawrenceville,Angelico Mytton,Panda Robot Blueprint,4,7.99,31.96
1632,2020-12-18,San Diego,Guinna Hanlon,DX-145 Drone,5,250.0,1250.0
1630,2020-12-18,Bloomington,Shana Fryatt,MICR-564K Drone,3,499.0,1497.0
1631,2020-12-18,Chesapeake,Correy Sandford,SCARA Robots,3,19.5,58.5
1633,2020-12-18,Chicago,Alison Scranny,BYOR-1500,5,189.0,945.0
1626,2020-12-17,Lake Worth,Lowell Fagg,BYOD-550,3,179.0,537.0
1628,2020-12-17,Pittsburgh,Avery Avey,Single Rotor Drones,5,14.99,74.95
1627,2020-12-17,Omaha,Halley Brisley,BYOR-1500,5,189.0,945.0
1625,2020-12-16,Austin,Shaun Souttar,Cat Robot Blueprint,3,4.99,14.97
1623,2020-12-16,Gatesville,Marchall Scholard,DTE-QFN20 Drone,2,250.0,500.0
1624,2020-12-16,Pasadena,Warden Schmuhl,Building Your Own Drone,1,24.99,24.99
1622,2020-12-15,Billings,Karlie Esel,RTF Drones,4,16.99,67.96
1620,2020-12-14,Harrisburg,Ingram Weddeburn - Scrimgeour,BYOD-400,3,119.0,357.0
1619,2020-12-14,Louisville,Kati Genery,SCARA Robots,4,19.5,78.0
1618,2020-12-14,Seattle,Dniren Choudhury,Understanding Artificial Intelligence,2,19.5,39.0
1621,2020-12-14,Saint Petersburg,Othilie Lakes,Understanding Automation,6,44.95,269.70000000000005
1612,2020-12-13,Chico,Tracy Lynock,BYOD-500,3,167.0,501.0
1614,2020-12-13,Louisville,Yevette Harris,MICR-564K Drone,3,499.0,1497.0
1615,2020-12-13,Lubbock,Joyce Brayshay,Delivery Drones,4,14.99,59.96
1617,2020-12-13,Salt Lake City,Darby Doram,Spherical Robots,4,16.75,67.0
1616,2020-12-13,Anniston,Natividad de Pinna,Cloud Computing,2,29.99,59.98
1613,2020-12-13,Washington,Daisie Connelly,Understanding Raspberry PI,3,28.99,86.97
1610,2020-12-12,Toledo,Brunhilda Lerner,Hexacopter Drone Blueprint,6,8.99,53.94
1609,2020-12-12,Seattle,Angel Ainscow,Understanding Artificial Intelligence,4,19.5,78.0
1608,2020-12-12,Nashville,Tove Gianilli,RLK-9920 Robot,6,699.0,4194.0
1611,2020-12-12,Washington,Maia Baudino,RXW-9807 Robot,4,599.0,2396.0
1606,2020-12-11,Atlanta,Adrianne Jumonet,DX-145 Drone,5,250.0,1250.0
1607,2020-12-11,Amarillo,Rasla Greening,Polar Robots,4,23.99,95.96
1605,2020-12-11,Amarillo,Georgianna Harrild,RTF Drones,2,16.99,33.98
1604,2020-12-11,South Bend,Elaina Jobey,RCB-889 Robot,2,549.0,1098.0
1603,2020-12-11,Lake Charles,Dov Bamsey,Aerial Security,2,36.99,73.98
1601,2020-12-10,Greenville,Dory Drysdale,DTE-QFN20 Drone,2,250.0,500.0
1598,2020-12-10,Young America,Purcell Wickey,Spherical Robots,3,16.75,50.25
1600,2020-12-10,Salt Lake City,Esther Semerad,BYOR-4005,5,245.0,1225.0
1599,2020-12-10,Atlanta,Tracie Grayston,RQTE-554 Robot,5,684.0,3420.0
1602,2020-12-10,Madison,Binky Waiton,Robotic Essentials,3,34.99,104.97
1592,2020-12-09,Albany,Wolfy Halgarth,Delivery Drones,3,14.99,44.97
1597,2020-12-09,Grand Junction,Betteann Grace,Drone Building Essentials,5,13.99,69.95
1594,2020-12-09,Pompano Beach,Fawne Mussared,Fixed Wing Drones,2,15.5,31.0
1595,2020-12-09,Lansing,Arron Cutcliffe,MICR-23K Robot,3,899.0,2697.0
1596,2020-12-09,North Las Vegas,Laney Olford,RWW-75 Robot,2,883.0,1766.0
1593,2020-12-09,Chicago,Tadio Spavon,Drone Video Techniques,3,37.99,113.97
1590,2020-12-09,Spartanburg,Kirby Brownlea,Industrial 3D Printing,5,49.0,245.0
1591,2020-12-09,Olympia,Reinwald Alekseev,Understanding Automation,3,44.95,134.85000000000002
1587,2020-12-08,Seattle,Benyamin Armfirld,Creature Robot Arms Blueprint,3,12.0,36.0
1588,2020-12-08,Sacramento,Velma Haws,BYOD-220,1,69.0,69.0
1589,2020-12-08,Denver,Ryun Tomkinson,DTI-84 Drone,4,455.0,1820.0
1585,2020-12-08,Evansville,Loria Breukelman,BYOR-4005,2,245.0,490.0
1586,2020-12-08,Tallahassee,Hadleigh Skyner,Understanding 3D Printing,3,42.99,128.97
1581,2020-12-07,San Diego,Sharyl Brando,All Eyes Drone Blueprint,4,9.99,39.96
1584,2020-12-07,New York City,Obed Graith,Cartesian Robots,3,12.99,38.97
1582,2020-12-07,Lexington,Lea Poland,Multi Rotor Drones,4,24.95,99.8
1583,2020-12-07,Atlanta,Andrej Bentley,RTF Drones,3,16.99,50.97
1576,2020-12-06,Jamaica,Regine Tobias,MICR-564K Drone,2,499.0,998.0
1577,2020-12-06,Seattle,Benyamin Armfirld,SCARA Robots,2,19.5,39.0
1578,2020-12-06,Atlanta,Genni Coopey,Aerial Security,3,36.99,110.97
1579,2020-12-06,Decatur,Dido Thomazet,AI for Educators,4,49.95,199.8
1580,2020-12-06,Richmond,Ermengarde Holleworth,Drone Video Techniques,3,37.99,113.97
1571,2020-12-05,Sioux City,Purcell Dubose,Sleepy Eye Blueprint,5,11.99,59.95
1574,2020-12-05,Bronx,Pace Grigoroni,BYOD-220,3,69.0,207.0
1568,2020-12-05,El Paso,Arron Stannas,BYOD-400S,2,129.95,259.9
1570,2020-12-05,Madison,Jeanine Merit,MICR-564K Drone,4,499.0,1996.0
1569,2020-12-05,Omaha,Halley Brisley,Building Your Own Drone,4,24.99,99.96
1572,2020-12-05,Philadelphia,Krystyna Coyte,Multi Rotor Drones,3,24.95,74.85
1567,2020-12-05,Flint,Nikos Pulteneye,Polar Robots,5,23.99,119.94999999999999
1573,2020-12-05,Washington,Jeanne Easter,Drone Video Techniques,5,37.99,189.95000000000002
1575,2020-12-05,Trenton,Atlante Calladine,Understanding Raspberry PI,4,28.99,115.96
1561,2020-12-04,Los Angeles,Lenette Tremellier,BYOD-100,3,54.0,162.0
1562,2020-12-04,Charlotte,Tommy Pickworth,BYOD-400,5,119.0,595.0
1565,2020-12-04,Dayton,Ignacius Belchem,BYOD-550,5,179.0,895.0
1563,2020-12-04,Des Moines,Sacha Camlin,Delta Robots,2,16.99,33.98
1564,2020-12-04,Charlotte,Xena Hulle,GPS Drones,4,19.99,79.96
1566,2020-12-04,Amarillo,Philipa Tomeo,Robotic Essentials,5,34.99,174.95000000000002
1560,2020-12-03,Harrisburg,Laurianne Tippetts,BYOR-3535,3,225.0,675.0
1557,2020-12-02,Wichita,Deloria Haddy,Creature Robot Arms Blueprint,5,12.0,60.0
1554,2020-12-02,Fresno,Vinita Sitch,BYOD-400S,6,129.95,779.69999999999993
1558,2020-12-02,Flint,Tedman Stockings,RTF Drones,3,16.99,50.97
1559,2020-12-02,Washington,Kalindi Brimblecomb,RTF Drones,4,16.99,67.96
1555,2020-12-02,Sioux City,Purcell Dubose,BYOR-4005,1,245.0,245.0
1556,2020-12-02,Sarasota,Isidore Stronack,Robotic Essentials,5,34.99,174.95000000000002
1551,2020-12-01,San Diego,Anjanette Glendza,BYOD-500,2,167.0,334.0
1553,2020-12-01,Fresno,Jerrold Hector,Cartesian Robots,5,12.99,64.95
1552,2020-12-01,El Paso,Joelle Vollam,Understanding Artificial Intelligence,2,19.5,39.0
1547,2020-11-30,Spokane,Brittney Whiteman,MICR-564K Drone,6,499.0,2994.0
1549,2020-11-30,Carson City,Perrine Lampke,BYOR-2640S,2,189.0,378.0
1550,2020-11-30,Cleveland,Lewie Suche,BYOR-3000,4,214.0,856.0
1548,2020-11-30,Oklahoma City,Arni Maylin,Industrial 3D Printing,2,49.0,98.0
1546,2020-11-29,Appleton,Randal Slocomb,DTD-7000 Drone,5,450.0,2250.0
1545,2020-11-28,Salt Lake City,Archibaldo Olekhov,BYOD-550,4,179.0,716.0
1543,2020-11-28,Detroit,Veronica McFee,RCB-889 Robot,5,549.0,2745.0
1544,2020-11-28,Morgantown,Quint Rozalski,Aerial Security,5,36.99,184.95000000000002
1541,2020-11-27,Tucson,Maridel Drayson,DA-SA702 Drone,2,399.0,798.0
1540,2020-11-27,Houston,Vito Canwell,BYOR-3000,4,214.0,856.0
1542,2020-11-27,Hampton,Cliff Stanion,MICR-23K Robot,2,899.0,1798.0
1537,2020-11-26,Mobile,Greg Sprull,Hexacopter Drone Blueprint,5,8.99,44.95
1536,2020-11-26,Oklahoma City,Levon Bhatia,Sleepy Eye Blueprint,2,11.99,23.98
1538,2020-11-26,Saint Paul,Angelo Widdup,DTE-QFN20 Drone,3,250.0,750.0
1535,2020-11-26,Orlando,Osmond Creane,Building Your First Robot,3,24.95,74.85
1539,2020-11-26,Lafayette,Nicolais Yerson,AI for Educators,6,49.95,299.70000000000005
1533,2020-11-25,Everett,Lem Stenhouse,Delivery Drones,3,14.99,44.97
1534,2020-11-25,Orange,Cordie Roseby,Spherical Robots,4,16.75,67.0
1532,2020-11-25,Schaumburg,Avrom Fullagar,Drone Video Techniques,5,37.99,189.95000000000002
1530,2020-11-24,Lafayette,Ken Vasyukov,Delta Robots,4,16.99,67.96
1531,2020-11-24,Des Moines,Sacha Camlin,MICR-23K Robot,2,899.0,1798.0
1528,2020-11-23,Aurora,Klarika Geane,Cat Robot Blueprint,2,4.99,9.98
1523,2020-11-23,Omaha,Halley Brisley,BYOD-350,5,89.95,449.75
1522,2020-11-23,Fresno,Jerrold Hector,DTI-84 Drone,6,455.0,2730.0
1527,2020-11-23,Wilkes Barre,Gabby MacLennan,Building Your Own Drone,3,24.99,74.97
1524,2020-11-23,San Jose,Rollins Devil,Understanding Artificial Intelligence,3,19.5,58.5
1526,2020-11-23,Palmdale,Gavan Mackie,BYOR-3000,5,214.0,1070.0
1529,2020-11-23,Charlotte,Myrah Smullen,BYOR-4005,2,245.0,490.0
1525,2020-11-23,San Diego,Hal MacElroy,Virtual Reality Basics,4,29.99,119.96
1521,2020-11-22,Louisville,Stacy Mahomet,RXW-9807 Robot,5,599.0,2995.0
1520,2020-11-22,Portsmouth,Harli McEttigen,Robotic Essentials,5,34.99,174.95000000000002
1517,2020-11-21,Washington,Maddie Fowlston,Articulated Robots,4,23.99,95.96
1518,2020-11-21,Lakeland,Adriana Freyn,Helicopter Drones,4,20.95,83.8
1519,2020-11-21,Green Bay,Allard Dalloway,Spherical Robots,5,16.75,83.75
1514,2020-11-20,Washington,Daisie Connelly,Bsquare Robot Blueprint,1,8.99,8.99
1515,2020-11-20,San Antonio,Roselin Coupland,Sleepy Eye Blueprint,3,11.99,35.97
1512,2020-11-20,Los Angeles,Orazio Vivian,Polar Robots,3,23.99,71.97
1513,2020-11-20,Washington,Eran Grombridge,RTF Drones,4,16.99,67.96
1516,2020-11-20,New York City,Sibby Fishe,Understanding 3D Printing,3,42.99,128.97
1510,2020-11-19,Winston Salem,Aime Burhouse,Cat Robot Blueprint,4,4.99,19.96
1509,2020-11-19,El Paso,Jaquenetta Matignon,BYOD-350,3,89.95,269.85
1508,2020-11-19,Long Beach,Brear Barthod,MICR-23K Robot,2,899.0,1798.0
1505,2020-11-19,Lehigh Acres,Lynette McIver,RQTE-554 Robot,1,684.0,684.0
1506,2020-11-19,Waterbury,Bryn Gulliford,RQTE-554 Robot,5,684.0,3420.0
1507,2020-11-19,Anchorage,Giovanni Kirkhouse,AI for Educators,4,49.95,199.8
1511,2020-11-19,Phoenix,Gabriel Gallaher,Open Source Code,4,32.95,131.8
1504,2020-11-19,San Francisco,Carmine Cruz,Virtual Reality Basics,3,29.99,89.97
1502,2020-11-18,El Paso,Philippa Goatman,BYOD-220,5,69.0,345.0
1503,2020-11-18,Springfield,Rivi Mikalski,MICR-23K Robot,6,899.0,5394.0
1501,2020-11-18,Lafayette,Suki Dixcee,Understanding Raspberry PI,4,28.99,115.96
1500,2020-11-17,Dayton,Joyce Harborow,QuadroCopter Blueprint,3,10.99,32.97
1499,2020-11-17,Huntington,Yehudi Sabathe,DTE-QFN20 Drone,5,250.0,1250.0
1497,2020-11-17,Petaluma,Milty Taree,Delivery Drones,2,14.99,29.98
1491,2020-11-17,Philadelphia,Isaiah Arrol,Single Rotor Drones,5,14.99,74.95
1492,2020-11-17,Fresno,Griz Crufts,Understanding Arduino,2,17.5,35.0
1495,2020-11-17,Memphis,Barde Le feuvre,BYOR-1000,4,189.0,756.0
1498,2020-11-17,Denver,Luca Arnaudon,BYOR-1500,6,189.0,1134.0
1490,2020-11-17,Birmingham,Odelia Jamblin,BYOR-2640S,3,189.0,567.0
1496,2020-11-17,Birmingham,Betsy Buncombe,BYOR-2640S,5,189.0,945.0
1493,2020-11-17,Pasadena,Theadora Pavlov,RXW-9807 Robot,2,599.0,1198.0
1494,2020-11-17,Phoenix,Kristoforo Shimwell,Robotic Essentials,4,34.99,139.96
1488,2020-11-16,Loretto,Barty Dennerly,Delivery Drones,3,14.99,44.97
1487,2020-11-16,Chattanooga,Rey Attersoll,BYOR-1500,1,189.0,189.0
1486,2020-11-16,Mobile,Krysta Djurdjevic,BYOR-1500,5,189.0,945.0
1489,2020-11-16,Brooklyn,Jermaine Brecknock,AI for Educators,3,49.95,149.85000000000002
1485,2020-11-16,San Antonio,Brnaby Waszczyk,Understanding Raspberry PI,3,28.99,86.97
1483,2020-11-15,Killeen,Lincoln Bloxholm,Creature Robot Arms Blueprint,1,12.0,12.0
1480,2020-11-15,Buffalo,Ashley Lawtie,BYOD-350,5,89.95,449.75
1479,2020-11-15,Houston,Stuart Varley,DTI-84 Drone,5,455.0,2275.0
1482,2020-11-15,Rockford,Everett Bartels-Ellis,DX-145 Drone,3,250.0,750.0
1484,2020-11-15,Jacksonville,David De Giovanni,Delivery Drones,3,14.99,44.97
1481,2020-11-15,San Diego,Chet Seage,BYOR-1500,5,189.0,945.0
1478,2020-11-13,Canton,Hillier Endrizzi,Cat Robot Blueprint,5,4.99,24.950000000000003
1475,2020-11-13,San Diego,Wandie Lyness,Building Your Own Drone,5,24.99,124.94999999999999
1476,2020-11-13,Paterson,Johannes Smalls,RTF Drones,2,16.99,33.98
1477,2020-11-13,Melbourne,Jobyna Jordan,BYOR-1000,5,189.0,945.0
1471,2020-11-11,Atlanta,Banky Shavel,BYOD-200,1,58.95,58.95
1474,2020-11-11,Lubbock,Lonni Lockner,BYOD-200,3,58.95,176.85000000000002
1470,2020-11-11,Tucson,Curran MacMichael,Polar Robots,3,23.99,71.97
1473,2020-11-11,Tucson,Brian Crowther,Understanding Artificial Intelligence,5,19.5,97.5
1472,2020-11-11,Huntsville,Dante Whittington,Cloud Computing,2,29.99,59.98
1466,2020-11-10,Baton Rouge,Erik Grinley,BYOD-550,3,179.0,537.0
1469,2020-11-10,Troy,Katherine Icom,RTF Drones,5,16.99,84.949999999999989
1468,2020-11-10,Evansville,Julieta Robbert,BYOR-3535,2,225.0,450.0
1465,2020-11-10,Charleston,Brandie Wooff,Understanding 3D Printing,1,42.99,42.99
1467,2020-11-10,Cape Coral,Stormie Gwilym,Understanding Raspberry PI,2,28.99,57.98
1462,2020-11-09,El Paso,Rowena McCandless,BYOR-3535,5,225.0,1125.0
1464,2020-11-09,Baton Rouge,Godfree Reside,RCB-889 Robot,3,549.0,1647.0
1463,2020-11-09,Fort Worth,Jackqueline Romanet,Understanding Drone Regulations,3,27.5,82.5
1461,2020-11-08,Harrisburg,Joshia Kinvan,Delta Robots,4,16.99,67.96
1460,2020-11-08,Dallas,Monte Ghelerdini,BYOR-1000,4,189.0,756.0
1458,2020-11-08,Philadelphia,Jared Rosgen,BYOR-4005,3,245.0,735.0
1459,2020-11-08,Jamaica,Augustin Loughman,Drone Video Techniques,1,37.99,37.99
1456,2020-11-07,Reston,Werner Spark,BYOD-350,6,89.95,539.7
1457,2020-11-07,Birmingham,Eada Andrejevic,BYOR-2640S,3,189.0,567.0
1455,2020-11-06,Minneapolis,Analise Philo,RQTE-554 Robot,4,684.0,2736.0
1452,2020-11-05,Springfield,Angele Heeley,Ladybug Robot Blueprint,3,12.0,36.0
1451,2020-11-05,Des Moines,Zarah Stanes,RTF Drones,5,16.99,84.949999999999989
1453,2020-11-05,Anaheim,Ronalda Wisniowski,AI for Educators,2,49.95,99.9
1454,2020-11-05,Galveston,Harlan Faulconer,Mapping with Drones,3,49.0,147.0
1447,2020-11-04,Chicago,Izaak Belfelt,BYOD-100,3,54.0,162.0
1446,2020-11-04,Maple Plain,Eveleen Ceney,BYOD-200,1,58.95,58.95
1450,2020-11-04,Garland,Munmro Betke,Understanding Artificial Intelligence,4,19.5,78.0
1449,2020-11-04,Portland,Zsa zsa Wilshere,BYOR-3535,4,225.0,900.0
1448,2020-11-04,Salt Lake City,Granville Conti,Cloud Computing,5,29.99,149.95
1445,2020-11-03,Maple Plain,Tim Honig,All Eyes Drone Blueprint,4,9.99,39.96
1441,2020-11-03,Memphis,Eamon Salway,DTI-84 Drone,2,455.0,910.0
1440,2020-11-03,Knoxville,Hendrika Tidman,DX-145 Drone,4,250.0,1000.0
1443,2020-11-03,Paterson,Johannes Smalls,BYOR-2640S,1,189.0,189.0
1444,2020-11-03,Tulsa,Dill Gyrgorcewicx,RQTE-554 Robot,3,684.0,2052.0
1442,2020-11-03,Madison,Binky Waiton,Drone Video Techniques,2,37.99,75.98
1437,2020-11-02,El Paso,Giavani Newlands,Panda Robot Blueprint,6,7.99,47.94
1439,2020-11-02,Rochester,Andy Woodruff,MICR-564K Drone,5,499.0,2495.0
1438,2020-11-02,Tempe,Ryun Gemson,BYOR-1000,4,189.0,756.0
1436,2020-11-02,Norfolk,Gladys O'Donnell,Robotic Essentials,4,34.99,139.96
1435,2020-11-01,Durham,Betsy Soal,Aerial Security,4,36.99,147.96
1434,2020-11-01,Melbourne,Cobby Kiessel,Industrial 3D Printing,4,49.0,196.0
1430,2020-10-31,Buffalo,Willetta Ellingham,Bsquare Robot Blueprint,4,8.99,35.96
1433,2020-10-31,Inglewood,Beatrisa Drew-Clifton,BYOD-350,1,89.95,89.95
1431,2020-10-31,Juneau,Charlena Mayworth,Building Your Own Drone,3,24.99,74.97
1432,2020-10-31,Anchorage,Dorie Westmacott,Delta Robots,4,16.99,67.96
1429,2020-10-30,Baltimore,Cher Poole,BYOD-300,4,89.0,356.0
1428,2020-10-30,Huntington,Tamra Huett,Building Your First Robot,4,24.95,99.8
1426,2020-10-30,Waco,Shaine McGrann,Understanding Artificial Intelligence,1,19.5,19.5
1427,2020-10-30,Knoxville,Davy Dunsmore,Robotic Essentials,3,34.99,104.97
1423,2020-10-29,Virginia Beach,Raphael Kedie,BYOD-220,3,69.0,207.0
1422,2020-10-29,Pittsburgh,Iorgos Dureden,BYOD-400S,5,129.95,649.75
1424,2020-10-29,Orlando,Alverta Hiley,Open Source Code,3,32.95,98.850000000000009
1425,2020-10-29,Minneapolis,Rodolfo Freear,Understanding Automation,5,44.95,224.75
1420,2020-10-28,Fullerton,Denise Lardez,BYOD-550,1,179.0,179.0
1419,2020-10-28,Colorado Springs,Jacenta Robus,Building Your Own Drone,2,24.99,49.98
1418,2020-10-28,Greeley,Genni Masic,Single Rotor Drones,4,14.99,59.96
1421,2020-10-28,Trenton,Michaelina Lincke,RCB-889 Robot,4,549.0,2196.0
1417,2020-10-27,Birmingham,Forrest Lowdeane,Sleepy Eye Blueprint,5,11.99,59.95
1412,2020-10-27,New Orleans,Allyson Keppin,BYOD-100,3,54.0,162.0
1415,2020-10-27,Columbus,Milli Mulcaster,MICR-564K Drone,3,499.0,1497.0
1414,2020-10-27,Paterson,Ardeen Matusevich,Photograph Drones,6,14.99,89.94
1413,2020-10-27,Albany,Wolfy Halgarth,BYOR-4005,4,245.0,980.0
1411,2020-10-27,Los Angeles,Nissie McSperron,RCB-889 Robot,3,549.0,1647.0
1416,2020-10-27,Minneapolis,Mirelle Swaby,Understanding Drone Regulations,4,27.5,110.0
1410,2020-10-26,Salt Lake City,Granville Conti,Fixed Wing Drones,3,15.5,46.5
1409,2020-10-26,Hartford,Daryl Wimbury,RLK-9920 Robot,3,699.0,2097.0
1408,2020-10-25,Juneau,Tamarah Baynton,Sleepy Eye Blueprint,3,11.99,35.97
1405,2020-10-25,Huntsville,Dante Whittington,BYOD-550,2,179.0,358.0
1407,2020-10-25,Houston,Walther Farney,Helicopter Drones,5,20.95,104.75
1403,2020-10-25,Boston,Allyn Krollmann,Polar Robots,2,23.99,47.98
1404,2020-10-25,Trenton,Robb Keelan,MICR-23K Robot,3,899.0,2697.0
1406,2020-10-25,Warren,Betty Petheridge,Understanding Raspberry PI,5,28.99,144.95
